service,language,alert,prompt,count,latest,age_days,stale
deepseek,japanese,boil_water_notice,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,boil_water_notice,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,japanese,boil_water_notice,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,boil_water_notice,translate_boil_water_notice.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,extreme_wind,translate_extreme_wind.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,japanese,fire,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,fire,translate_fire.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,japanese,flood,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,japanese,flood,translate_flood.txt,2,2026-04-12,2,
deepseek,karen,911_outage,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,karen,911_outage,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,karen,911_outage,translate_911_outage.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,karen,boil_water_notice,translate_boil_water_notice.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,karen,extreme_wind,translate_extreme_wind.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,karen,fire,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,karen,fire,translate_fire.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,karen,flood,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,karen,flood,translate_flood.txt,1,2026-04-13,1,
deepseek,korean,911_outage,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,korean,911_outage,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,korean,911_outage,translate_911_outage.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,korean,boil_water_notice,translate_boil_water_notice.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,korean,extreme_wind,translate_extreme_wind.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,korean,fire,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,korean,fire,translate_fire.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,korean,flood,prompt_simple_nolimit.txt,3,2026-04-12,2,
deepseek,korean,flood,translate_flood.txt,2,2026-04-12,2,
deepseek,lao,911_outage,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,lao,911_outage,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,lao,911_outage,translate_911_outage.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,lao,boil_water_notice,translate_boil_water_notice.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,lao,extreme_wind,translate_extreme_wind.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,lao,fire,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,lao,fire,translate_fire.txt,1,2026-04-13,1,
deepseek,lao,flood,prompt_chain_of_translation_360.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_chain_of_translation_nolimit.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_cross_lingual_alignment_360.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_one_shot_360.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_one_shot_nolimit.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_persona_360.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_persona_nolimit.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_simple_360.txt,2,2026-04-13,1,
deepseek,lao,flood,prompt_simple_nolimit.txt,2,2026-04-13,1,
deepseek,lao,flood,translate_flood.txt,2,2026-04-13,1,
deepseek,marshallese,911_outage,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,911_outage,translate_911_outage.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,boil_water_notice,translate_boil_water_notice.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,extreme_wind,translate_extreme_wind.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,marshallese,fire,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,fire,translate_fire.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_chain_of_translation_360.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_chain_of_translation_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_cross_lingual_alignment_360.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_cross_lingual_alignment_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_one_shot_360.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_one_shot_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_persona_360.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_persona_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_simple_360.txt,2,2026-04-12,2,
deepseek,marshallese,flood,prompt_simple_nolimit.txt,2,2026-04-12,2,
deepseek,marshallese,flood,translate_flood.txt,2,2026-04-12,2,
deepseek,nepali,911_outage,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,911_outage,translate_911_outage.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,boil_water_notice,translate_boil_water_notice.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,extreme_wind,translate_extreme_wind.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,nepali,fire,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,fire,translate_fire.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,nepali,flood,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,nepali,flood,translate_flood.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,prompt_simple_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,911_outage,translate_911_outage.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_chain_of_translation_360.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_chain_of_translation_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_cross_lingual_alignment_360.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_one_shot_360.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_one_shot_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_persona_360.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_persona_nolimit.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_simple_360.txt,1,2026-04-13,1,
deepseek,oromo,boil_water_notice,prompt_simple_nolimit.txt,1,2026-04-13,1,
