schema,service,language,event,prompt,row_count,rows_with_placeholders,total_placeholder_count,unique_placeholder_count,placeholder_tokens
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_cross_lingual_alignment_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,4,4,29,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_one_shot_360.txt,4,4,13,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_one_shot_nolimit.txt,4,4,14,5,"[""[AGENCY SOO DIRIYA]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_persona_360.txt,4,4,18,4,"[""[GOOBTA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_persona_nolimit.txt,4,4,14,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_simple_360.txt,4,4,6,6,"[""[City/Area]"", ""[City/Utility Name]"", ""[Official Website/Contact]"", ""[local contact info]"", ""[local website/phone #]"", ""[website/phone]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,prompt_simple_nolimit.txt,4,3,11,10,"[""[Affected Area]"", ""[City/Area]"", ""[Insert Date]"", ""[Insert Time]"", ""[Local Authority/Utility Name]"", ""[Official Website/Contact]"", ""[official channels, e.g., website/social media]"", ""[possible contamination/reduced water quality]"", ""[specific locations/neighborhoods]"", ""[utility contact info]""]"
chatgpt_gemini_deepseek,deepseek,Somali,boil_water_notice,translate_boil_water_notice.txt,4,4,16,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_chain_of_translation_360.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_chain_of_translation_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_cross_lingual_alignment_360.txt,4,4,11,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,4,4,15,6,"[""[Goobta]"", ""[Hurricane]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[Waqtiga]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_one_shot_360.txt,4,4,15,5,"[""[AGENCY]"", ""[DALKAAN]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_one_shot_nolimit.txt,4,4,13,4,"[""[AGENCY SOO BIXINAYA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_persona_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_persona_nolimit.txt,4,4,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_simple_360.txt,4,3,10,5,"[""[Timestamp]"", ""[X]"", ""[location]"", ""[speed]"", ""[timeframe]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,prompt_simple_nolimit.txt,4,4,7,6,"[""[Location]"", ""[XX]"", ""[X]"", ""[Your Local Emergency Agency]"", ""[speed]"", ""[time]""]"
chatgpt_gemini_deepseek,deepseek,Somali,extreme_wind,translate_extreme_wind.txt,4,4,19,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_chain_of_translation_360.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_chain_of_translation_nolimit.txt,4,4,13,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[íc]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_cross_lingual_alignment_360.txt,4,4,20,5,"[""[Goobta]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[Waqtiga]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_cross_lingual_alignment_nolimit.txt,4,4,14,5,"[""[GOOBTA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[WAKHTIGA]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_one_shot_360.txt,4,4,15,5,"[""[AGENCY YAHAYAYA]"", ""[AGENCY]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_one_shot_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_persona_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_persona_nolimit.txt,4,4,12,4,"[""[LOCATION]"", ""[TIME]"", ""[URL ascertained the most current info]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_simple_360.txt,4,3,4,2,"[""[Authorities]"", ""[location]""]"
chatgpt_gemini_deepseek,deepseek,Somali,fire,prompt_simple_nolimit.txt,4,0,0,0,[]
chatgpt_gemini_deepseek,deepseek,Somali,fire,translate_fire.txt,4,4,20,5,"[""[HESAYAASHA DAABACA]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_chain_of_translation_360.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_chain_of_translation_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_cross_lingual_alignment_360.txt,4,4,19,4,"[""[GOOBTA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_cross_lingual_alignment_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_one_shot_360.txt,4,4,16,6,"[""[AGENCE D'ENVOI]"", ""[AGENCY]"", ""[AGÊNSIA DE ENVIO]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_one_shot_nolimit.txt,4,4,15,6,"[""[AGENCE D'ENVOI]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[WARBIXIN DHAQDHAQAAQ]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_persona_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_persona_nolimit.txt,4,4,24,11,"[""[GOOBTA]"", ""[INSERT LOCATION]"", ""[INSERT TIME]"", ""[Insert location here]"", ""[Insert time here]"", ""[Ku dar goobta halkan]"", ""[Ku dar wakhtiga halkan]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[WAKHTIGA]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_simple_360.txt,4,4,5,5,"[""[Area]"", ""[Local Emergency Contact]"", ""[Location]"", ""[Shelter Locations]"", ""[area]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,prompt_simple_nolimit.txt,4,3,3,2,"[""[Location]"", ""[location]""]"
chatgpt_gemini_deepseek,deepseek,Somali,flood,translate_flood.txt,4,4,15,5,"[""[AGENTIIRIDDA]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_chain_of_translation_360.txt,14,14,44,5,"[""[ACTION]"", ""[LOCATION]"", ""[NUMBER]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_chain_of_translation_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_cross_lingual_alignment_360.txt,14,14,42,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_cross_lingual_alignment_nolimit.txt,5,5,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_one_shot_360.txt,14,14,44,4,"[""[ALTERNATE NUMBER]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_one_shot_nolimit.txt,6,6,19,4,"[""[AGENCIA EMISORA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_persona_360.txt,14,14,42,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_persona_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_simple_360.txt,6,2,4,3,"[""[número alternativo]"", ""[número local]"", ""[número]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,prompt_simple_nolimit.txt,14,5,11,7,"[""[Fecha/Hora]"", ""[Inserte número de policía local/bomberos/emergencias]"", ""[Inserte número]"", ""[Inserte números locales aquí]"", ""[Número local]"", ""[ejemplo: Policía Local: XXX-XXX-XXXX, Bomberos: XXX-XXX-XXXX]"", ""[insertar números de contacto locales si están disponibles]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,911_outage,translate_911_outage.txt,13,13,39,6,"[""[AGENCIA EMISORA]"", ""[Agencia emisora]"", ""[LOCALIZACIÓN]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_chain_of_translation_360.txt,16,16,48,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_chain_of_translation_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_cross_lingual_alignment_360.txt,15,15,45,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_one_shot_360.txt,16,16,48,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_one_shot_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_persona_360.txt,15,15,45,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_persona_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_simple_360.txt,6,6,7,6,"[""[enlace o contacto local]"", ""[número local]"", ""[número/autoridad local]"", ""[número/contacto]"", ""[número/local]"", ""[sitio web oficial]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,prompt_simple_nolimit.txt,16,11,30,23,"[""[Agencia Local]"", ""[Entidad o autoridad emisora]"", ""[Fecha y hora de emisión]"", ""[Fecha y hora]"", ""[Inserte zonas afectadas]"", ""[Nombre de la autoridad/organización]"", ""[Número de contacto]"", ""[Sitio web oficial]"", ""[autoridad local/número de emergencia]"", ""[breve motivo, ej.: posible contaminación]"", ""[fuente oficial]"", ""[fuentes oficiales]"", ""[nombre de la zona/ciudad]"", ""[nombre del área afectada]"", ""[número de contacto/website oficial]"", ""[número de contacto]"", ""[número de teléfono]"", ""[número/autoridad local]"", ""[razón, ej.: contaminación posible o falla en el sistema]"", ""[sitio web oficial]"", ""[sitio web/autoridad de contacto]"", ""[sitio web]"", ""[área afectada]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,boil_water_notice,translate_boil_water_notice.txt,13,13,54,5,"[""[AGENCIA EMISORA]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_chain_of_translation_360.txt,16,16,50,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[VELOCIDAD]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_chain_of_translation_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_cross_lingual_alignment_360.txt,16,16,48,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,6,6,24,6,"[""[Hora del evento]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[Ubicación afectada]"", ""[X]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_one_shot_360.txt,16,16,48,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_one_shot_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_persona_360.txt,15,15,45,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_persona_nolimit.txt,6,6,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_simple_360.txt,6,0,0,0,[]
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,prompt_simple_nolimit.txt,15,9,13,7,"[""[ALERTA]"", ""[Autoridad local o nombre del organismo]"", ""[Nombre de la agencia o autoridad correspondiente]"", ""[XX km/h]"", ""[XX]"", ""[X]"", ""[área afectada]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,extreme_wind,translate_extreme_wind.txt,14,14,64,5,"[""[AGENCIA EMISORA]"", ""[Agencia dilution]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_chain_of_translation_360.txt,15,15,45,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_chain_of_translation_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_cross_lingual_alignment_360.txt,16,16,51,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_cross_lingual_alignment_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_one_shot_360.txt,15,15,46,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_one_shot_nolimit.txt,6,6,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_persona_360.txt,16,16,48,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_persona_nolimit.txt,6,6,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_simple_360.txt,6,3,3,3,"[""[location]"", ""[ubicación exacta]"", ""[ubicación]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,prompt_simple_nolimit.txt,14,1,1,1,"[""[Insertar ubicación]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,fire,translate_fire.txt,14,14,73,5,"[""[AGENCIA EMISORA]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_chain_of_translation_360.txt,17,17,59,5,"[""[HORA]"", ""[LOCATION]"", ""[TIME]"", ""[UBICACIÓN]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_chain_of_translation_nolimit.txt,7,7,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_cross_lingual_alignment_360.txt,15,15,46,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_cross_lingual_alignment_nolimit.txt,6,6,19,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_one_shot_360.txt,16,16,47,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_one_shot_nolimit.txt,6,6,18,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_persona_360.txt,17,17,51,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_persona_nolimit.txt,7,7,21,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_simple_360.txt,6,0,0,0,[]
chatgpt_gemini_deepseek,deepseek,Spanish,flood,prompt_simple_nolimit.txt,19,1,1,1,"[""[Enlace o número de emergencia local]""]"
chatgpt_gemini_deepseek,deepseek,Spanish,flood,translate_flood.txt,17,17,67,9,"[""[AGENCIA EMISORA]"", ""[Agencia emisora]"", ""[HORA y MINUTOS]"", ""[LOCALIZACIÓN]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[UBICACIÓN]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_chain_of_translation_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_chain_of_translation_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_cross_lingual_alignment_360.txt,4,4,13,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_cross_lingual_alignment_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_one_shot_360.txt,4,4,15,4,"[""[AGENSI YA UTANGAAJI]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_one_shot_nolimit.txt,4,4,14,5,"[""[AGENCE D'ENVOI]"", ""[AGENSI YA UTANGZAJI]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_persona_360.txt,4,4,17,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_persona_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_simple_360.txt,4,3,4,4,"[""[alternate local number]"", ""[alternative local emergency number]"", ""[local emergency number]"", ""[local news station]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,prompt_simple_nolimit.txt,4,4,4,3,"[""[Alternate Local Number]"", ""[alternative local emergency number]"", ""[local alternate number]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,911_outage,translate_911_outage.txt,4,4,12,3,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_chain_of_translation_360.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_chain_of_translation_nolimit.txt,4,4,13,5,"[""[Eneo]"", ""[LOCATION]"", ""[Muda]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_cross_lingual_alignment_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_cross_lingual_alignment_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_one_shot_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_one_shot_nolimit.txt,4,4,14,5,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]"", ""[WASIFISHI WA MAJIMBO]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_persona_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_persona_nolimit.txt,4,4,15,5,"[""[LOCATION]"", ""[Mahali]"", ""[Muda]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_simple_360.txt,4,2,3,3,"[""[City/Area]"", ""[Local Health Dept. Website/Contact]"", ""[local health dept. website/phone]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,prompt_simple_nolimit.txt,4,4,11,11,"[""[Area Name]"", ""[Contact/Website]"", ""[Local Authority Contact]"", ""[Local Authority/Utility Name]"", ""[Local Utility/Health Dept.]"", ""[Specify if needed]"", ""[Time/Date]"", ""[affected area]"", ""[authority contact]"", ""[local authority]"", ""[local health website]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,boil_water_notice,translate_boil_water_notice.txt,4,4,16,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_chain_of_translation_360.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_chain_of_translation_nolimit.txt,4,4,13,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_cross_lingual_alignment_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_cross_lingual_alignment_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_one_shot_360.txt,4,4,14,4,"[""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[X]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_one_shot_nolimit.txt,4,4,13,4,"[""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_persona_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_persona_nolimit.txt,4,4,13,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_simple_360.txt,4,1,1,1,"[""[Local Emergency #]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,prompt_simple_nolimit.txt,4,1,2,2,"[""[XX]"", ""[time]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,extreme_wind,translate_extreme_wind.txt,4,4,16,5,"[""[LOCATION]"", ""[MTOA WA TAARIFA]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_chain_of_translation_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_chain_of_translation_nolimit.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_cross_lingual_alignment_360.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_cross_lingual_alignment_nolimit.txt,4,4,15,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_one_shot_360.txt,4,4,14,4,"[""[AGENCY YA SIMAMISI]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_one_shot_nolimit.txt,4,4,14,5,"[""[AGENCY YA TAARIFA]"", ""[LOCATION]"", ""[TIME]"", ""[URL]"", ""[WAKALA WA DARURATI]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_persona_360.txt,4,4,12,4,"[""[Eneo]"", ""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_persona_nolimit.txt,4,4,12,3,"[""[LOCATION]"", ""[TIME]"", ""[URL]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_simple_360.txt,4,1,1,1,"[""[location]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,prompt_simple_nolimit.txt,4,1,1,1,"[""[LOCATION]""]"
chatgpt_gemini_deepseek,deepseek,Swahili,fire,translate_fire.txt,4,4,18,5,"[""[AUTHORITY]"", ""[LOCATION]"", ""[SENDING AGENCY]"", ""[TIME]"", ""[URL]""]"
