SERVICE,LANGUAGE,DISASTER,PROMPT,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTScore_P,BERTScore_R,BERTScore_F1,COMET,SERVICE_FROM_FILENAME
chatgpt,spanish,boil_water_notice,translate_boil_water_notice.txt,0.9132835259882656,0.8241305119761393,0.7148394774583097,39.82300491741212,0.8539755344390869,0.8679810762405396,0.860921323299408,0.0,chatgpt
chatgpt,spanish,911_outage,prompt_simple.txt,0.7449007735786394,0.5174224124067581,0.4431554813699647,4.939044002022103,0.7412267327308655,0.6516622304916382,0.6935648918151855,0.0,chatgpt
chatgpt,spanish,911_outage,translate_911_outage.txt,0.911880152508734,0.8535361837467175,0.7917333557492663,52.37033867933088,0.9252197742462158,0.9316964149475098,0.9284468293190002,0.0,chatgpt
chatgpt,haitian_creole,flood,prompt_simple.txt,0.7245036327769435,0.5069336678160642,0.4534964770531682,1.9372622055215607,0.7299576997756958,0.7034715414047241,0.7164698839187622,0.0,chatgpt
chatgpt,haitian_creole,flood,translate_flood.txt,0.9301047174845414,0.8770608787375458,0.8712034447195707,62.94844492905168,0.9161632657051086,0.8874129056930542,0.9015588760375975,0.0,chatgpt
chatgpt,haitian_creole,extreme_wind,prompt_simple.txt,0.7015053553240345,0.5314176197674927,0.458883583849101,5.401417010569504,0.708722710609436,0.7033243179321289,0.7060132026672363,0.0,chatgpt
chatgpt,haitian_creole,extreme_wind,translate_extreme_wind.txt,0.8634536765167191,0.7289682080566158,0.6690402461580085,35.75508646202707,0.8598192930221558,0.8622540235519409,0.8610349297523499,0.0,chatgpt
chatgpt,haitian_creole,fire,prompt_simple.txt,0.4103107973052226,0.3227923627684964,0.3127088067377543,0.4615482655483311,0.7297258377075195,0.6551283597946167,0.6904179453849792,0.0,chatgpt
chatgpt,haitian_creole,fire,translate_fire.txt,0.9540584419620488,0.9048290384155704,0.8640743732509617,68.17206190239499,0.91480553150177,0.9185670614242554,0.9166824221611024,0.0,chatgpt
chatgpt,haitian_creole,boil_water_notice,prompt_simple.txt,0.6256755777314142,0.5417452222045877,0.4354541057238282,4.74852762813005,0.7520151734352112,0.6823378205299377,0.7154841423034668,0.0,chatgpt
chatgpt,haitian_creole,boil_water_notice,translate_boil_water_notice.txt,0.9083955892691028,0.8455134263893893,0.7781022683798213,50.39583193626257,0.9073603749275208,0.904159426689148,0.9057570695877076,0.0,chatgpt
chatgpt,haitian_creole,911_outage,prompt_simple.txt,0.7257192794452499,0.5746641890047546,0.454932098654193,3.7140456903355954,0.7392146587371826,0.6620128154754639,0.6984869837760925,0.0,chatgpt
chatgpt,haitian_creole,911_outage,translate_911_outage.txt,0.9118212067112862,0.8511842633998196,0.8827317750104259,60.89084479608034,0.931169867515564,0.9018855094909668,0.916293740272522,0.0,chatgpt
chatgpt,vietnamese,flood,prompt_simple.txt,0.7488261958615101,0.5476911844803368,0.4683587631690796,4.31634915916891,0.6843279600143433,0.6371558904647827,0.6599000096321106,0.0,chatgpt
chatgpt,vietnamese,flood,translate_flood.txt,0.9428279809724532,0.8815964131296686,0.8693468197173543,66.94205117285885,0.9464706778526306,0.9511303901672364,0.9487947821617126,0.0,chatgpt
chatgpt,vietnamese,extreme_wind,prompt_simple.txt,0.7396634046445326,0.5586539302763123,0.4664759283418008,2.4046006759587835,0.7307015657424927,0.6864003539085388,0.7078585624694824,0.0,chatgpt
chatgpt,vietnamese,extreme_wind,translate_extreme_wind.txt,0.8959935658053275,0.8057962759207467,0.7396421430616671,36.52902481486728,0.8249974250793457,0.8347584009170532,0.8298492431640625,0.0,chatgpt
chatgpt,vietnamese,fire,prompt_simple.txt,0.4359043546920148,0.3409059487787664,0.3219154183990287,0.286519559537443,0.6881241202354431,0.6262792944908142,0.6557467579841614,0.0,chatgpt
chatgpt,vietnamese,fire,translate_fire.txt,0.9121567441639848,0.843268764341609,0.7898983407379291,46.3755273958809,0.8940157890319824,0.9086838960647584,0.9012901782989502,0.0,chatgpt
chatgpt,vietnamese,boil_water_notice,prompt_simple.txt,0.6693161156030898,0.5476913867588022,0.4458928796954498,5.513394217897591,0.7546162605285645,0.6967959403991699,0.7245543599128723,0.0,chatgpt
chatgpt,vietnamese,boil_water_notice,translate_boil_water_notice.txt,0.8652206055768271,0.8292862019745952,0.7757043720532241,46.07888095146002,0.8767198920249939,0.8995280265808105,0.8879774808883667,0.0,chatgpt
chatgpt,vietnamese,911_outage,prompt_simple.txt,0.7427235627140769,0.6007704066505127,0.4518080589432956,5.724787988968064,0.7487943172454834,0.659637451171875,0.7013939619064331,0.0,chatgpt
chatgpt,vietnamese,911_outage,translate_911_outage.txt,0.916066119872178,0.8813857024548494,0.8015733005430146,58.25599342566058,0.9369468688964844,0.936964213848114,0.9369555115699768,0.0,chatgpt
chatgpt,arabic,flood,prompt_simple.txt,0.8134504747367792,0.6004613876667804,0.4801412497147505,2.392579524313409,0.9158809185028076,0.8045465350151062,0.8566112518310547,0.0,chatgpt
chatgpt,arabic,flood,translate_flood.txt,0.917825416460621,0.8136613710419631,0.806308531857547,54.83590775091894,0.9809175729751588,0.95871901512146,0.969691276550293,0.0,chatgpt
chatgpt,arabic,extreme_wind,prompt_simple.txt,0.7583225060741434,0.5903394915084232,0.5075656412000938,6.790776994213835,0.9173153638839722,0.8139134645462036,0.8625264763832092,0.0,chatgpt
chatgpt,arabic,extreme_wind,translate_extreme_wind.txt,0.934061383161912,0.8677612893994787,0.8444307605854918,64.43425434581935,0.972400426864624,0.9510841965675354,0.9616242051124572,0.0,chatgpt
chatgpt,arabic,fire,prompt_simple.txt,0.4829989707649694,0.3999332069645686,0.3783030231508802,2.077529736704673,0.8970327377319336,0.8161841630935669,0.8547008037567139,0.0,chatgpt
chatgpt,arabic,fire,translate_fire.txt,0.9384373178910512,0.8620588224556552,0.8207563400735076,59.35471907756764,0.9564351439476012,0.9431620240211488,0.9497522115707396,0.0,chatgpt
chatgpt,arabic,boil_water_notice,prompt_simple.txt,0.5972457582757454,0.5240543735397845,0.4399592732046445,4.875726926150031,0.8145285844802856,0.7665283679962158,0.7897998094558716,0.0,chatgpt
chatgpt,arabic,boil_water_notice,translate_boil_water_notice.txt,0.9441923527757444,0.8688551415200287,0.808688464431642,57.83561817266256,0.9820150136947632,0.9754534363746644,0.9787232279777528,0.0,chatgpt
chatgpt,arabic,911_outage,prompt_simple.txt,0.754698414206319,0.6336314183679569,0.5145374126606246,16.251450823143266,0.8682429790496826,0.7575662136077881,0.8091374635696411,0.0,chatgpt
chatgpt,arabic,911_outage,translate_911_outage.txt,0.920457086851878,0.8169764747971863,0.7843494573374261,48.69052907149465,0.9479972124099731,0.9220314025878906,0.9348340630531312,0.0,chatgpt
chatgpt,chinese_traditional,flood,prompt_simple.txt,0.558676106667533,0.2606690110334498,0.4586497987697605,3.1409238793134,0.6649879217147827,0.6218177676200867,0.6426787376403809,0.0,chatgpt
chatgpt,chinese_traditional,flood,translate_flood.txt,0.8467018500219311,0.7284863385805982,0.7530743179806294,41.79474932836481,0.8737016916275024,0.8673474192619324,0.8705129623413086,0.0,chatgpt
chatgpt,chinese_traditional,extreme_wind,prompt_simple.txt,0.4619041052224431,0.1945466878472782,0.4031457458515093,0.5423257442034832,0.6914907693862915,0.632649302482605,0.6607626676559448,0.0,chatgpt
chatgpt,chinese_traditional,extreme_wind,translate_extreme_wind.txt,0.7691654892692145,0.5485404392221953,0.6642540611279804,17.092081973796255,0.8430478572845459,0.8440464735031128,0.8435468673706055,0.0,chatgpt
chatgpt,chinese_traditional,fire,prompt_simple.txt,0.3414496564461348,0.2029198250468168,0.3026838989263177,0.8709564306300934,0.6862959861755371,0.5943795442581177,0.6370392441749573,0.0,chatgpt
chatgpt,chinese_traditional,fire,translate_fire.txt,0.8754377296238068,0.7818950654153642,0.8294373004643608,52.12333328871135,0.9058358669281006,0.9096509218215942,0.9077394008636476,0.0,chatgpt
chatgpt,chinese_traditional,boil_water_notice,prompt_simple.txt,0.4956782268907488,0.325799557812669,0.4188432629574536,4.224093691251211,0.697013258934021,0.6748688220977783,0.685762345790863,0.0,chatgpt
chatgpt,chinese_traditional,boil_water_notice,translate_boil_water_notice.txt,0.8765187668866691,0.7742178683731258,0.7925065834432473,51.44849189401454,0.8979604840278625,0.8878985643386841,0.8929011821746826,0.0,chatgpt
chatgpt,chinese_traditional,911_outage,prompt_simple.txt,0.6199004886886175,0.3985396715407484,0.5097304446820077,9.063782146389158,0.7271180748939514,0.7053130865097046,0.7160495519638062,0.0,chatgpt
chatgpt,chinese_traditional,911_outage,translate_911_outage.txt,0.886705118961788,0.8209993897330341,0.8151944549349018,56.66244820958068,0.909494400024414,0.8971264362335205,0.9032680988311768,0.0,chatgpt
google_translate,spanish,flood,,0.9579288025889968,0.8928571428571427,0.9223300970873788,70.69739066119807,0.9453177452087402,0.9443961381912231,0.9448567032814026,0.8638726472854614,google_translate
google_translate,spanish,extreme_wind,,0.9184845005740528,0.803222094361335,0.7921928817451206,41.73234341140461,0.9018213748931884,0.9029154777526855,0.9023680686950684,0.8070170283317566,google_translate
google_translate,spanish,fire,,0.9395973154362416,0.8504201680672271,0.8137583892617449,45.03470873281717,0.8544436097145081,0.8682299256324768,0.8612816333770752,0.8534403443336487,google_translate
google_translate,spanish,boil_water_notice,,0.9421742482652274,0.8416988416988417,0.7417116422513493,48.0307562859425,0.8673774003982544,0.8676780462265015,0.8675276637077332,0.7933087944984436,google_translate
google_translate,spanish,911_outage,,0.9246088193456616,0.8302425106990013,0.7681365576102418,42.69075997593945,0.9005846977233887,0.8936771154403687,0.8971176147460938,0.8726544976234436,google_translate
google_translate,haitian_creole,flood,,0.947935368043088,0.9045045045045044,0.8725314183123877,63.88458571027189,0.9325501322746276,0.9235195517539978,0.9280129075050354,0.6806356310844421,google_translate
google_translate,haitian_creole,extreme_wind,,0.8548812664907653,0.7301587301587302,0.7097625329815304,32.241516318627795,0.8261544704437256,0.8233071565628052,0.8247283697128296,0.6178832650184631,google_translate
google_translate,haitian_creole,fire,,0.9589552238805972,0.930841121495327,0.9011194029850744,74.59561614356902,0.9399257898330688,0.93359375,0.9367490410804749,0.7294338345527649,google_translate
google_translate,haitian_creole,boil_water_notice,,0.9214574898785424,0.8580697485806975,0.7870445344129555,57.44588281467497,0.9009875059127808,0.899659276008606,0.9003228545188904,0.7446348071098328,google_translate
google_translate,haitian_creole,911_outage,,0.8929219600725952,0.8342440801457195,0.863883847549909,57.16925446689436,0.9176202416419984,0.8875758647918701,0.9023481011390686,0.7489743232727051,google_translate
google_translate,vietnamese,flood,,0.8884822280055534,0.8225262634866551,0.8276906687972302,55.9381261480555,0.9109337329864502,0.9193875789642334,0.9151411652565002,0.856748620669047,google_translate
google_translate,vietnamese,extreme_wind,,0.9062188209706812,0.8250146018003162,0.7564825675176207,38.129177217423376,0.89518141746521,0.8935062885284424,0.8943430781364441,0.8335693180561066,google_translate
google_translate,vietnamese,fire,,0.8872361748523385,0.8256037811594107,0.7691589693782447,38.82045840646106,0.8208377361297607,0.8501701354980469,0.8352465033531189,0.8668923576672872,google_translate
google_translate,vietnamese,boil_water_notice,,0.8628221741182109,0.8240861000622344,0.7833876376020233,43.284765394334734,0.8693090081214905,0.8973592519760132,0.8831114172935486,0.8485652903715769,google_translate
google_translate,vietnamese,911_outage,,0.9208257662672628,0.8804644242851026,0.7720748252072047,50.17464870445866,0.9269660711288452,0.9373255372047424,0.9321169853210448,0.8876025478045145,google_translate
google_translate,arabic,flood,,0.9214876033057852,0.8547717842323653,0.8429752066115702,61.32314554305675,0.996897518634796,0.996834397315979,0.9968659281730652,0.6916773915290833,google_translate
google_translate,arabic,extreme_wind,,0.9262988553638186,0.8349137604852465,0.8179721768920061,53.68570945648005,0.9989738464355468,0.9987301230430604,0.9988519549369812,0.6674235761165619,google_translate
google_translate,arabic,fire,,0.9120580235720762,0.846503178928247,0.8322756119673619,54.34382910624154,0.967574417591095,0.970160186290741,0.9688655734062196,0.7254160046577454,google_translate
google_translate,arabic,boil_water_notice,,0.942628903413217,0.8596363636363636,0.7770515613652869,54.36377223908345,0.973270058631897,0.9808892011642456,0.9770647287368774,0.7378862500190735,google_translate
google_translate,arabic,911_outage,,0.9494640122511484,0.8755760368663594,0.7840735068912711,57.1997575043616,0.9113190770149232,0.85744708776474,0.8835626840591431,0.7239741683006287,google_translate
google_translate,chinese_traditional,flood,,0.8251544892766267,0.7007179487179487,0.720323922613999,42.638078842942,0.8801374435424805,0.8620977997779846,0.8710242509841919,0.8539346953233083,google_translate
google_translate,chinese_traditional,extreme_wind,,0.7596014034834315,0.5282883822634575,0.6876247306780293,20.288980973257736,0.8684183359146118,0.868347704410553,0.86838299036026,0.818318506081899,google_translate
google_translate,chinese_traditional,fire,,0.8961512236473537,0.8179117640233007,0.8631919873212444,64.19555433326148,0.9390538334846495,0.9245808124542236,0.9317612051963806,0.8944111665089926,google_translate
google_translate,chinese_traditional,boil_water_notice,,0.8974136371857478,0.8183988991419783,0.8151745342738289,58.68181902511145,0.9210284948349,0.9062485694885254,0.9135787487030028,0.8781903882821401,google_translate
google_translate,chinese_traditional,911_outage,,0.860727969348659,0.7726043997017151,0.8260536398467434,57.57368186228326,0.9342035055160522,0.9024360775947572,0.9180450439453124,0.91438357035319,google_translate
